Accident_ID,Date,State,City,Latitude,Longitude,Severity,Weather,Visibility_km,Temperature_C,Traffic_Signal,Time_of_Day
214,2023-01-09 21:00:00,Karnataka,Mumbai,22.748675374429713,79.84914985433457,1,Rain,9.2,27.1,Yes,Evening
215,2023-01-09 22:00:00,Kerala,Chennai,18.244438416253487,76.55631823653682,2,Clear,9.8,24.8,No,Morning
216,2023-01-09 23:00:00,Kerala,Kochi,21.604555584167066,74.07633426540872,3,Mist,6.8,37.7,Yes,Afternoon
217,2023-01-10 00:00:00,Maharashtra,Kochi,8.833458012047686,75.49596708532496,1,Clear,8.3,15.7,Yes,Night
218,2023-01-10 01:00:00,Maharashtra,Bengaluru,9.695840320916064,76.74848748303029,2,Mist,7.6,34.2,No,Morning
219,2023-01-10 02:00:00,Tamil Nadu,New Delhi,22.326467761253646,72.58465249621612,2,Rain,7.1,37.5,Yes,Evening
220,2023-01-10 03:00:00,Tamil Nadu,Chennai,9.441686719973468,76.97874611693797,1,Fog,3.4,26.2,No,Morning
221,2023-01-10 04:00:00,Karnataka,Bengaluru,9.425134555305172,79.84942269409835,1,Cloudy,1.0,28.8,Yes,Afternoon
222,2023-01-10 05:00:00,Tamil Nadu,Mumbai,8.242169504697749,73.52086119826983,2,Cloudy,3.8,38.6,No,Afternoon
223,2023-01-10 06:00:00,Kerala,Mumbai,27.1300279659896,78.34076093030707,1,Rain,6.8,20.3,Yes,Morning
224,2023-01-10 07:00:00,Maharashtra,Kochi,22.75016718918014,79.26319035023695,4,Clear,1.5,28.0,Yes,Night
225,2023-01-10 08:00:00,Tamil Nadu,Kochi,15.065028170041284,79.54961274256176,3,Fog,0.6,26.9,Yes,Evening
226,2023-01-10 09:00:00,Tamil Nadu,Mumbai,13.930711625753105,79.68108483524358,4,Mist,1.8,21.5,No,Afternoon
227,2023-01-10 10:00:00,Karnataka,Kochi,14.994064594916992,76.17167710977178,1,Rain,7.3,35.5,No,Afternoon
228,2023-01-10 11:00:00,Karnataka,Chennai,23.493070623623638,79.81846326393203,4,Fog,9.7,37.5,No,Morning
229,2023-01-10 12:00:00,Kerala,Kochi,21.227412221408287,78.0584816570755,2,Fog,9.8,34.5,No,Afternoon
230,2023-01-10 13:00:00,Maharashtra,New Delhi,11.703911357349359,73.29337148989569,1,Mist,5.2,19.9,No,Afternoon
231,2023-01-10 14:00:00,Karnataka,Kochi,11.482186706681688,75.81520085174375,1,Fog,8.8,17.2,Yes,Evening
232,2023-01-10 15:00:00,Tamil Nadu,Bengaluru,9.967912994267946,77.74664940297603,1,Clear,7.5,30.1,Yes,Night
233,2023-01-10 16:00:00,Maharashtra,Chennai,21.206054394026765,73.97872252655267,2,Clear,5.3,16.4,Yes,Evening
234,2023-01-10 17:00:00,Maharashtra,Bengaluru,23.28745324443472,77.1249214683911,2,Clear,5.9,31.8,Yes,Night
235,2023-01-10 18:00:00,Tamil Nadu,Bengaluru,13.30092856650008,77.33280383237296,1,Fog,1.8,28.3,Yes,Evening
236,2023-01-10 19:00:00,Karnataka,New Delhi,8.418899220618256,73.30159795046853,2,Clear,9.4,31.6,No,Morning
237,2023-01-10 20:00:00,Tamil Nadu,Chennai,9.643433349528546,76.52068249962205,1,Mist,3.8,29.8,Yes,Afternoon
238,2023-01-10 21:00:00,Maharashtra,Chennai,27.35720069690061,78.17301528782886,2,Fog,4.7,25.6,No,Night
239,2023-01-10 22:00:00,Delhi,Chennai,13.908895549548404,75.99116531628754,1,Cloudy,6.9,20.0,Yes,Morning
240,2023-01-10 23:00:00,Delhi,Chennai,23.384462956762672,72.09682493420885,3,Fog,3.7,22.6,No,Afternoon
241,2023-01-11 00:00:00,Kerala,Chennai,20.493271377085275,72.07230775263434,3,Mist,2.9,28.1,No,Afternoon
242,2023-01-11 01:00:00,Tamil Nadu,New Delhi,15.638792793057918,74.8562347517601,2,Cloudy,6.5,31.3,No,Afternoon
243,2023-01-11 02:00:00,Tamil Nadu,Kochi,12.113745243911103,79.40955254745425,1,Fog,0.7,34.5,Yes,Evening
244,2023-01-11 03:00:00,Kerala,Bengaluru,10.427728363188129,73.82941423682887,1,Clear,7.3,34.2,Yes,Morning
245,2023-01-11 04:00:00,Kerala,Chennai,20.300259360777332,77.0749095109735,3,Rain,5.4,39.3,Yes,Morning
246,2023-01-11 05:00:00,Kerala,Kochi,23.49267561275576,73.77660696554656,1,Rain,6.3,22.1,Yes,Afternoon
247,2023-01-11 06:00:00,Maharashtra,Kochi,20.878085070822614,74.57335991727639,1,Clear,6.5,16.8,No,Night
248,2023-01-11 07:00:00,Tamil Nadu,Bengaluru,18.606042664983164,78.78433671681188,1,Rain,5.5,23.6,No,Morning
249,2023-01-11 08:00:00,Maharashtra,New Delhi,8.839024468632726,77.83089153815958,2,Rain,6.0,33.6,No,Evening
250,2023-01-11 09:00:00,Kerala,Mumbai,27.369775551887678,72.76319421850569,2,Clear,7.0,26.0,No,Night
251,2023-01-11 10:00:00,Tamil Nadu,Mumbai,23.97428383309149,75.42961616789147,3,Clear,7.7,35.4,Yes,Night
252,2023-01-11 11:00:00,Maharashtra,Kochi,13.856440734019294,72.23335810916211,1,Fog,7.4,28.7,No,Night
253,2023-01-11 12:00:00,Maharashtra,Bengaluru,27.599406587177015,75.84712117282407,1,Fog,8.8,38.2,Yes,Night
254,2023-01-11 13:00:00,Kerala,Mumbai,20.037631792726444,77.29947209360854,3,Clear,2.3,38.7,No,Morning
255,2023-01-11 14:00:00,Tamil Nadu,Kochi,19.64845316414493,72.94802098878522,3,Mist,4.3,16.7,No,Afternoon
256,2023-01-11 15:00:00,Kerala,New Delhi,22.961463588590643,74.31107951127332,1,Rain,9.5,26.4,No,Night
257,2023-01-11 16:00:00,Tamil Nadu,Mumbai,24.23539576180275,75.18269300401725,2,Fog,4.3,30.2,Yes,Evening
258,2023-01-11 17:00:00,Delhi,Kochi,21.129572146630053,79.35624819724839,1,Rain,1.7,21.4,Yes,Evening
259,2023-01-11 18:00:00,Karnataka,Kochi,10.561914927324,79.94604012338371,4,Cloudy,5.5,25.2,No,Afternoon
260,2023-01-11 19:00:00,Karnataka,Chennai,14.765350119889968,72.35929039196493,1,Clear,1.5,31.9,No,Morning
261,2023-01-11 20:00:00,Karnataka,New Delhi,26.561672806520995,78.08806338796313,4,Mist,2.4,20.7,No,Afternoon
262,2023-01-11 21:00:00,Kerala,Chennai,12.492312236877039,74.97379253121875,2,Cloudy,10.0,30.0,Yes,Night
263,2023-01-11 22:00:00,Delhi,Bengaluru,15.443340476750267,75.13966548983583,2,Cloudy,5.6,32.4,Yes,Morning
264,2023-01-11 23:00:00,Tamil Nadu,Chennai,16.64153765888392,78.03411978677619,1,Cloudy,3.2,17.3,Yes,Morning
265,2023-01-12 00:00:00,Maharashtra,Chennai,16.788099793889046,79.34741145716328,2,Clear,10.0,27.4,No,Night
266,2023-01-12 01:00:00,Tamil Nadu,Mumbai,20.25879164989051,79.60742875602038,2,Fog,9.7,21.6,Yes,Evening
267,2023-01-12 02:00:00,Maharashtra,Kochi,26.86151675489415,76.61698068830657,1,Clear,4.7,33.1,No,Night
268,2023-01-12 03:00:00,Tamil Nadu,New Delhi,12.8138542366501,74.85696927440402,2,Fog,3.0,19.7,Yes,Afternoon
269,2023-01-12 04:00:00,Delhi,Chennai,10.43002752601836,78.30039268687024,4,Cloudy,8.5,37.3,No,Night
270,2023-01-12 05:00:00,Maharashtra,New Delhi,11.949409797198747,74.0080110660984,2,Cloudy,7.3,25.8,No,Evening
271,2023-01-12 06:00:00,Kerala,Chennai,25.73849800418539,76.51259223066815,3,Mist,7.0,20.0,Yes,Night
272,2023-01-12 07:00:00,Tamil Nadu,Bengaluru,20.91621625310412,74.86862769219898,1,Fog,9.0,26.0,No,Afternoon
273,2023-01-12 08:00:00,Tamil Nadu,Chennai,13.718135784783202,77.25304858966301,2,Cloudy,7.0,25.2,No,Afternoon
274,2023-01-12 09:00:00,Maharashtra,Mumbai,24.318938779372345,73.92319130314806,1,Rain,3.2,25.7,No,Evening
275,2023-01-12 10:00:00,Kerala,Kochi,25.22739992726872,73.5327435658786,2,Mist,7.1,29.6,Yes,Afternoon
276,2023-01-12 11:00:00,Kerala,Bengaluru,24.930286773805562,79.34591269340349,4,Clear,3.4,28.0,No,Afternoon
277,2023-01-12 12:00:00,Delhi,Chennai,26.37853067279109,72.8144294635963,2,Mist,7.7,18.7,Yes,Night
278,2023-01-12 13:00:00,Kerala,New Delhi,13.04482040346723,76.04766326187945,1,Rain,6.4,16.6,Yes,Morning
279,2023-01-12 14:00:00,Kerala,Bengaluru,23.100838574925568,73.76682226370407,1,Fog,1.2,33.2,No,Afternoon
280,2023-01-12 15:00:00,Kerala,Bengaluru,17.2107899454828,72.31143970660534,2,Clear,5.4,29.0,Yes,Afternoon
281,2023-01-12 16:00:00,Karnataka,Chennai,24.83997105780123,72.28815054633141,2,Clear,3.8,24.0,No,Evening
282,2023-01-12 17:00:00,Delhi,Bengaluru,22.569813543232264,73.40177417684662,3,Fog,3.6,35.2,Yes,Evening
283,2023-01-12 18:00:00,Tamil Nadu,New Delhi,23.528948929994492,78.934162836048,3,Mist,6.2,24.7,No,Night
284,2023-01-12 19:00:00,Maharashtra,Bengaluru,21.12323675362143,74.25982995181622,2,Cloudy,3.6,34.9,Yes,Night
285,2023-01-12 20:00:00,Tamil Nadu,New Delhi,11.548575389394138,79.60367336460237,1,Mist,7.9,22.6,No,Afternoon
286,2023-01-12 21:00:00,Delhi,Chennai,18.900538377938766,76.65297834391355,1,Rain,1.2,16.8,No,Morning
287,2023-01-12 22:00:00,Maharashtra,Kochi,27.693394790490164,75.49291351815013,1,Cloudy,6.8,38.3,No,Morning
288,2023-01-12 23:00:00,Delhi,Bengaluru,26.747761329942378,76.64071067735564,1,Mist,8.2,24.9,No,Night
289,2023-01-13 00:00:00,Kerala,Kochi,8.863474715940233,76.13358708181015,2,Fog,6.9,34.8,Yes,Evening
290,2023-01-13 01:00:00,Maharashtra,New Delhi,11.296296314588743,78.0702100300586,2,Rain,5.2,22.0,Yes,Afternoon
291,2023-01-13 02:00:00,Kerala,Bengaluru,10.634575469091239,74.25996852778282,2,Rain,9.5,31.2,No,Afternoon
292,2023-01-13 03:00:00,Tamil Nadu,Mumbai,22.51959819970591,74.82440313280242,1,Rain,3.3,36.8,Yes,Morning
293,2023-01-13 04:00:00,Tamil Nadu,Kochi,24.3557065971389,79.152754420266,1,Cloudy,0.7,16.0,No,Night
294,2023-01-13 05:00:00,Maharashtra,Bengaluru,12.270227326213439,79.57165210520324,1,Clear,4.6,35.8,No,Morning
295,2023-01-13 06:00:00,Maharashtra,Kochi,18.11705385903658,79.1404658198918,1,Cloudy,0.8,29.3,Yes,Morning
296,2023-01-13 07:00:00,Delhi,Bengaluru,24.814060560224,75.3555839516585,3,Mist,9.6,30.2,Yes,Night
297,2023-01-13 08:00:00,Delhi,Chennai,22.65603089532501,78.24292402405506,1,Clear,2.5,28.1,No,Evening
298,2023-01-13 09:00:00,Kerala,Kochi,18.844744109836967,75.81068586640879,2,Mist,8.0,36.9,Yes,Afternoon
299,2023-01-13 10:00:00,Maharashtra,Mumbai,19.806953809175457,75.98031881716882,1,Clear,7.9,16.1,No,Evening
300,2023-01-13 11:00:00,Tamil Nadu,Mumbai,18.1672109383256,73.63744087245827,3,Cloudy,2.6,21.5,Yes,Night
301,2023-01-13 12:00:00,Delhi,New Delhi,13.950969026376411,76.72904242606813,2,Rain,6.4,36.9,Yes,Night
302,2023-01-13 13:00:00,Delhi,Bengaluru,19.300439857180322,73.48908718202678,1,Fog,1.0,33.8,Yes,Afternoon
303,2023-01-13 14:00:00,Tamil Nadu,Kochi,21.777706041001814,74.65251759253755,2,Rain,5.1,15.4,Yes,Evening
304,2023-01-13 15:00:00,Delhi,New Delhi,25.466458317216155,78.84024161295949,3,Cloudy,0.6,27.9,Yes,Afternoon
305,2023-01-13 16:00:00,Kerala,Kochi,20.72582707958496,73.65660647368684,4,Clear,9.3,28.2,No,Morning
306,2023-01-13 17:00:00,Maharashtra,Bengaluru,23.22243074086316,72.56926628138746,1,Rain,9.8,25.0,Yes,Morning
307,2023-01-13 18:00:00,Tamil Nadu,Mumbai,11.201432699091459,72.55206074090253,3,Cloudy,2.6,22.4,Yes,Morning
308,2023-01-13 19:00:00,Maharashtra,Chennai,17.231149488395797,79.52627616402486,4,Mist,2.5,32.0,No,Evening
309,2023-01-13 20:00:00,Delhi,Mumbai,8.186632396541865,76.05536350369468,4,Fog,7.7,20.2,No,Morning
310,2023-01-13 21:00:00,Delhi,New Delhi,12.93357729043246,75.27529657453614,2,Rain,2.9,35.0,No,Afternoon
311,2023-01-13 22:00:00,Tamil Nadu,Chennai,22.529234302260097,78.48702864806334,2,Clear,9.0,35.1,Yes,Evening
312,2023-01-13 23:00:00,Kerala,New Delhi,27.83619902698727,78.68660742328413,2,Mist,6.0,25.4,Yes,Afternoon
313,2023-01-14 00:00:00,Karnataka,Bengaluru,9.983561991744319,74.65752826492484,3,Cloudy,3.8,22.1,No,Night
314,2023-01-14 01:00:00,Tamil Nadu,Chennai,16.029886317225767,77.54894445979036,2,Fog,8.4,22.1,No,Evening
315,2023-01-14 02:00:00,Karnataka,New Delhi,24.00141937398319,78.16898252681509,2,Clear,5.2,27.1,No,Afternoon
316,2023-01-14 03:00:00,Karnataka,Bengaluru,12.080712692577977,77.23720549492764,2,Cloudy,9.2,33.0,No,Afternoon
317,2023-01-14 04:00:00,Kerala,Mumbai,19.101698986045726,73.21276059840079,3,Cloudy,9.3,24.0,Yes,Evening
318,2023-01-14 05:00:00,Karnataka,Bengaluru,22.661425920593494,79.00706466813645,3,Rain,2.1,30.3,Yes,Night
319,2023-01-14 06:00:00,Karnataka,Kochi,20.31970900520358,76.31275642188807,1,Rain,0.5,24.6,Yes,Evening
320,2023-01-14 07:00:00,Kerala,Bengaluru,11.760494692308322,74.25977941096004,3,Clear,9.8,22.6,Yes,Morning
321,2023-01-14 08:00:00,Karnataka,Bengaluru,15.107691373714788,75.40182548350155,2,Cloudy,9.1,15.6,Yes,Morning
322,2023-01-14 09:00:00,Karnataka,Kochi,23.675835689707945,72.30056872319126,3,Rain,1.0,15.1,No,Night
323,2023-01-14 10:00:00,Karnataka,New Delhi,19.084530282640333,73.02293440977934,2,Fog,8.4,20.7,Yes,Afternoon
324,2023-01-14 11:00:00,Tamil Nadu,New Delhi,8.104592270858255,78.12437400412689,1,Fog,4.8,25.2,No,Afternoon
325,2023-01-14 12:00:00,Tamil Nadu,Bengaluru,23.219815200561875,72.00009307804292,4,Cloudy,3.0,36.3,No,Afternoon
326,2023-01-14 13:00:00,Tamil Nadu,Kochi,8.706227098804781,75.33252662785834,1,Rain,8.8,35.0,No,Evening
327,2023-01-14 14:00:00,Kerala,Kochi,22.914675654624645,76.1800814486847,3,Clear,2.4,21.7,Yes,Evening
328,2023-01-14 15:00:00,Delhi,Mumbai,12.049611203304748,72.43707536000778,2,Clear,9.5,21.1,No,Night
329,2023-01-14 16:00:00,Karnataka,New Delhi,27.161469602387605,79.78462530377867,2,Clear,2.5,20.7,Yes,Morning
330,2023-01-14 17:00:00,Karnataka,Chennai,15.35881502604169,73.80900264999738,1,Fog,6.3,23.5,No,Afternoon
331,2023-01-14 18:00:00,Kerala,New Delhi,14.538632326761583,74.43358975709025,2,Rain,2.6,27.5,Yes,Morning
332,2023-01-14 19:00:00,Karnataka,New Delhi,10.977761006648894,74.43154009804022,1,Rain,5.7,26.0,No,Evening
333,2023-01-14 20:00:00,Tamil Nadu,Mumbai,14.112084309804297,73.8433332969388,1,Fog,7.0,20.5,Yes,Evening
334,2023-01-14 21:00:00,Delhi,Chennai,25.53301523656401,72.01179057669049,1,Clear,2.3,18.3,No,Evening
335,2023-01-14 22:00:00,Maharashtra,Mumbai,27.926686752544946,77.83475835270397,1,Clear,5.4,15.3,No,Morning
336,2023-01-14 23:00:00,Karnataka,Chennai,15.366190610136966,79.73476399839429,4,Cloudy,5.0,18.8,No,Night
337,2023-01-15 00:00:00,Tamil Nadu,Bengaluru,16.97221261909085,73.79434786628036,4,Mist,1.2,32.6,No,Night
338,2023-01-15 01:00:00,Maharashtra,Chennai,22.441418764054742,77.30437753442737,1,Rain,8.3,21.1,Yes,Evening
339,2023-01-15 02:00:00,Delhi,Mumbai,25.72391560930149,77.93517061566972,3,Rain,3.7,26.7,Yes,Afternoon
340,2023-01-15 03:00:00,Maharashtra,New Delhi,19.860886683735682,78.7874030327242,1,Rain,6.0,29.8,Yes,Morning
341,2023-01-15 04:00:00,Tamil Nadu,Chennai,15.830513963556587,75.38103357610888,2,Mist,5.4,37.2,No,Evening
342,2023-01-15 05:00:00,Maharashtra,Chennai,16.252436816972477,74.42344724512344,3,Cloudy,5.4,37.2,No,Morning
343,2023-01-15 06:00:00,Kerala,Kochi,21.912362929936137,74.60236107218425,4,Mist,1.5,33.6,No,Morning
344,2023-01-15 07:00:00,Maharashtra,New Delhi,8.064365272085574,77.7009706647881,2,Clear,4.5,15.9,No,Night
345,2023-01-15 08:00:00,Karnataka,Bengaluru,20.391786749196815,78.53423573204509,3,Clear,4.8,29.4,No,Evening
346,2023-01-15 09:00:00,Karnataka,Mumbai,15.109860208827147,73.45291174205282,1,Rain,7.5,34.7,No,Night
347,2023-01-15 10:00:00,Kerala,Bengaluru,23.883946625541686,74.96752806526212,4,Fog,8.5,15.4,Yes,Evening
348,2023-01-15 11:00:00,Tamil Nadu,New Delhi,9.859812796462643,79.2155215739932,1,Rain,5.7,28.7,Yes,Morning
349,2023-01-15 12:00:00,Karnataka,Chennai,19.76404533896781,78.45354815755792,2,Fog,1.3,36.4,Yes,Night
350,2023-01-15 13:00:00,Delhi,Chennai,17.619457797722475,79.87886722209981,2,Mist,2.8,26.9,Yes,Morning
351,2023-01-15 14:00:00,Karnataka,New Delhi,20.846510518104548,78.03398607745665,2,Clear,2.1,15.1,Yes,Evening
352,2023-01-15 15:00:00,Karnataka,Chennai,9.297071889659367,75.14556160822337,1,Fog,1.7,15.3,Yes,Afternoon
353,2023-01-15 16:00:00,Tamil Nadu,Chennai,19.599675748562625,76.7251026719571,4,Mist,4.0,25.4,Yes,Night
354,2023-01-15 17:00:00,Maharashtra,Chennai,19.229691759190473,77.28811403397856,1,Clear,2.7,18.9,Yes,Night
355,2023-01-15 18:00:00,Karnataka,Mumbai,19.213201888323418,72.62764653053699,2,Fog,2.6,31.6,No,Morning
356,2023-01-15 19:00:00,Kerala,Mumbai,20.069753331929096,76.35597567283092,1,Rain,1.0,32.7,No,Morning
357,2023-01-15 20:00:00,Maharashtra,Kochi,21.529358744527244,77.67456662778088,1,Rain,0.7,19.4,No,Afternoon
358,2023-01-15 21:00:00,Delhi,Bengaluru,24.099779993615396,73.33857043200848,2,Rain,1.5,37.2,No,Night
359,2023-01-15 22:00:00,Tamil Nadu,New Delhi,13.396414402564286,78.24505373940445,2,Mist,2.1,26.0,No,Evening
360,2023-01-15 23:00:00,Delhi,New Delhi,24.500988203601242,76.6701822441129,1,Rain,4.6,18.6,No,Evening
361,2023-01-16 00:00:00,Maharashtra,New Delhi,17.96511364526907,79.61777428558075,1,Cloudy,5.3,34.1,No,Night
362,2023-01-16 01:00:00,Maharashtra,Kochi,9.541165582686624,72.33937838565514,2,Clear,1.8,34.7,Yes,Night
363,2023-01-16 02:00:00,Maharashtra,Mumbai,9.171018584879583,74.12260910044374,3,Mist,4.5,31.0,Yes,Night
364,2023-01-16 03:00:00,Delhi,Kochi,14.684766373921216,76.8124310343986,3,Rain,3.7,36.3,No,Afternoon
365,2023-01-16 04:00:00,Maharashtra,New Delhi,23.69793954222935,74.37247929764744,1,Clear,2.2,33.4,Yes,Evening
366,2023-01-16 05:00:00,Delhi,Bengaluru,22.153618694818313,77.71539331256994,1,Fog,0.6,37.1,Yes,Evening
367,2023-01-16 06:00:00,Maharashtra,Chennai,23.77229929344813,78.07204226017545,1,Rain,4.9,25.8,Yes,Morning
368,2023-01-16 07:00:00,Kerala,Mumbai,18.345381128832187,72.8201277125318,1,Clear,7.0,33.7,Yes,Morning
369,2023-01-16 08:00:00,Maharashtra,Mumbai,16.80397995910981,76.11083571365414,2,Cloudy,2.6,40.0,Yes,Night
370,2023-01-16 09:00:00,Delhi,Kochi,10.949050534125679,76.07112444472844,2,Fog,1.8,33.1,No,Morning
371,2023-01-16 10:00:00,Karnataka,Mumbai,14.56385507218623,74.95424616172433,1,Cloudy,8.9,17.9,Yes,Afternoon
372,2023-01-16 11:00:00,Maharashtra,New Delhi,16.680387323477504,79.46339890055738,1,Clear,3.1,28.0,No,Evening
373,2023-01-16 12:00:00,Karnataka,New Delhi,9.772008593592345,78.62005055898577,1,Cloudy,2.6,29.7,No,Evening
374,2023-01-16 13:00:00,Kerala,Kochi,12.412239054224225,77.5776750552771,3,Clear,8.6,19.4,No,Morning
375,2023-01-16 14:00:00,Tamil Nadu,New Delhi,19.964505881274775,77.71461308587998,4,Clear,8.3,39.1,Yes,Night
376,2023-01-16 15:00:00,Kerala,Bengaluru,22.713262284783795,75.69372915050495,1,Cloudy,4.8,19.4,No,Morning
377,2023-01-16 16:00:00,Maharashtra,Kochi,27.966950227858995,79.36795616877261,1,Clear,5.1,19.4,No,Night
378,2023-01-16 17:00:00,Karnataka,Bengaluru,26.662266626871155,77.55676341802628,3,Rain,2.6,37.9,No,Afternoon
379,2023-01-16 18:00:00,Karnataka,Chennai,20.85130399070383,77.83184849324653,4,Clear,1.2,26.6,No,Evening
380,2023-01-16 19:00:00,Delhi,Bengaluru,16.42496106588144,78.89352723029876,2,Mist,5.9,16.6,Yes,Afternoon
381,2023-01-16 20:00:00,Karnataka,Chennai,20.723547294164653,74.19257271473752,1,Clear,1.4,30.0,No,Evening
382,2023-01-16 21:00:00,Delhi,Chennai,23.71303236160464,78.45656723093363,1,Mist,4.8,30.0,No,Afternoon
383,2023-01-16 22:00:00,Tamil Nadu,Bengaluru,10.366723818467747,73.56192482365194,2,Clear,9.4,16.6,No,Morning
384,2023-01-16 23:00:00,Maharashtra,Kochi,16.198097793925765,74.76273561795911,1,Clear,9.6,39.3,No,Afternoon
385,2023-01-17 00:00:00,Delhi,New Delhi,24.796045712712345,74.68488363415874,1,Cloudy,2.8,28.6,Yes,Afternoon
386,2023-01-17 01:00:00,Tamil Nadu,New Delhi,15.67665903866088,79.82820374711312,2,Rain,6.4,29.0,No,Morning
387,2023-01-17 02:00:00,Karnataka,Chennai,19.437445424543732,78.85229778998341,1,Rain,5.0,28.0,No,Evening
388,2023-01-17 03:00:00,Karnataka,Chennai,19.755387217243964,77.60935889272207,3,Fog,8.8,30.3,No,Evening
389,2023-01-17 04:00:00,Tamil Nadu,Kochi,11.689525062672788,77.81645409292312,1,Cloudy,3.1,21.6,No,Morning
390,2023-01-17 05:00:00,Karnataka,Mumbai,15.244708833045767,76.49658235522057,1,Cloudy,0.5,22.2,No,Afternoon
391,2023-01-17 06:00:00,Tamil Nadu,Bengaluru,14.690225774838643,79.57672533686815,2,Rain,2.0,27.8,No,Afternoon
392,2023-01-17 07:00:00,Delhi,Chennai,8.523934170641295,75.9700700230589,1,Cloudy,3.8,35.2,Yes,Afternoon
393,2023-01-17 08:00:00,Delhi,New Delhi,8.483835277827104,75.04414167895915,4,Rain,3.5,16.2,No,Night
394,2023-01-17 09:00:00,Tamil Nadu,Kochi,24.63394087351547,73.30428269545273,2,Cloudy,8.0,30.1,Yes,Evening
395,2023-01-17 10:00:00,Delhi,Bengaluru,13.461416199456249,78.28964521808847,1,Clear,7.0,35.2,Yes,Afternoon
396,2023-01-17 11:00:00,Delhi,Kochi,18.36157532477631,77.87555145660473,3,Rain,3.3,18.9,No,Evening
397,2023-01-17 12:00:00,Delhi,Bengaluru,13.974511471775461,75.07484030819307,1,Rain,4.8,15.4,Yes,Afternoon
398,2023-01-17 13:00:00,Kerala,Bengaluru,26.81358490230681,72.20154731167383,4,Mist,1.4,22.8,No,Morning
399,2023-01-17 14:00:00,Maharashtra,Chennai,13.185935177315475,78.71197862174408,1,Cloudy,9.0,29.7,Yes,Morning
400,2023-01-17 15:00:00,Karnataka,Kochi,16.593136254778702,72.09134386763259,2,Cloudy,9.4,18.5,No,Evening
401,2023-01-17 16:00:00,Kerala,Kochi,25.454605009692038,77.62959823703241,1,Rain,9.8,25.7,Yes,Evening
402,2023-01-17 17:00:00,Delhi,New Delhi,24.838671335836175,79.76205687780846,2,Clear,8.8,28.8,Yes,Morning
403,2023-01-17 18:00:00,Tamil Nadu,New Delhi,11.722028356925547,75.50129062518563,3,Clear,2.2,30.0,No,Night
404,2023-01-17 19:00:00,Delhi,Chennai,24.05286619591421,73.87978723996763,3,Clear,0.9,21.9,Yes,Morning
405,2023-01-17 20:00:00,Maharashtra,Chennai,17.163737734757852,77.63896808034706,1,Cloudy,6.0,25.0,Yes,Afternoon
406,2023-01-17 21:00:00,Delhi,Mumbai,17.659377441707104,78.53702513612468,1,Mist,9.2,34.5,Yes,Night
407,2023-01-17 22:00:00,Tamil Nadu,New Delhi,10.669599448318875,76.37144252862278,3,Rain,2.2,38.5,Yes,Morning
408,2023-01-17 23:00:00,Maharashtra,Bengaluru,9.612030275142493,79.73628220204917,4,Fog,0.6,36.5,Yes,Night
409,2023-01-18 00:00:00,Delhi,Kochi,22.558786139475302,72.41334977326369,1,Mist,8.2,29.1,No,Night
410,2023-01-18 01:00:00,Maharashtra,Chennai,17.929223047105996,76.03836478643622,2,Fog,1.2,25.3,Yes,Night
411,2023-01-18 02:00:00,Karnataka,Kochi,16.737014052303593,77.7476315785804,1,Mist,4.4,23.3,Yes,Evening
412,2023-01-18 03:00:00,Karnataka,Kochi,22.590164573047936,78.90112376919343,3,Clear,6.9,18.1,No,Morning
413,2023-01-18 04:00:00,Delhi,Mumbai,23.310257979822197,73.43404489526232,1,Cloudy,2.7,17.7,No,Evening
414,2023-01-18 05:00:00,Maharashtra,New Delhi,11.17816335338707,78.40002785410945,1,Fog,1.3,32.2,No,Evening
415,2023-01-18 06:00:00,Tamil Nadu,Chennai,20.204502989552825,76.42165660574837,3,Mist,7.8,21.5,Yes,Afternoon
416,2023-01-18 07:00:00,Delhi,Kochi,10.70708164555371,75.17242945591971,1,Cloudy,6.5,21.4,Yes,Afternoon
417,2023-01-18 08:00:00,Karnataka,Chennai,23.027501720580915,73.05372022863276,2,Fog,9.9,40.0,Yes,Night
418,2023-01-18 09:00:00,Karnataka,Bengaluru,21.139103125342793,78.9223660712713,2,Rain,3.8,19.7,Yes,Night
419,2023-01-18 10:00:00,Delhi,Mumbai,27.13229242166916,73.25818566543772,1,Mist,1.1,18.7,No,Afternoon
420,2023-01-18 11:00:00,Maharashtra,Bengaluru,9.379160327128425,74.47830287367279,1,Rain,7.5,17.5,No,Afternoon
421,2023-01-18 12:00:00,Karnataka,Chennai,9.141094423025086,74.3203642556995,2,Clear,5.5,29.5,Yes,Morning
422,2023-01-18 13:00:00,Maharashtra,Chennai,13.643741493864002,78.97131227352683,1,Rain,2.5,30.7,Yes,Night
423,2023-01-18 14:00:00,Karnataka,New Delhi,13.23411367471812,77.38162395367118,2,Rain,7.9,24.1,Yes,Night
424,2023-01-18 15:00:00,Karnataka,Kochi,12.939575981439997,78.37345117753098,3,Mist,2.4,28.4,Yes,Afternoon
425,2023-01-18 16:00:00,Kerala,Kochi,26.125091610420732,74.00374319033999,3,Clear,3.0,34.7,No,Morning
426,2023-01-18 17:00:00,Karnataka,Bengaluru,12.990923996990123,76.99899279685599,1,Rain,1.4,35.5,No,Afternoon
427,2023-01-18 18:00:00,Tamil Nadu,Mumbai,13.43899452257262,76.57396786515,1,Cloudy,4.3,38.9,Yes,Afternoon
